purchase_id,customer_id,product_id,quantity,total_price,recipient_name,recipient_phone,province,city,district,street_name,house_number,purchase_time
PR0001799,C03680,P0247095,5,59.3,Carolyn Greer,808-462-9227,Kansas,Brownell,Ness,Kristina Gardens,724,2024-04-30 17:09:12
PR0003028,C06154,P0247136,2,38.08,Samantha Farley,963-709-1688,Washington,Camano Island,Island,Nicole Grove,9328,2024-05-08 23:59:41
PR0002842,C01656,P0247191,1,19.04,Daniel Hunt,912-878-7793,Vermont,Jericho,Chittenden,Jordan Haven,978,2024-04-25 19:06:12
PR0008441,C04946,P0247269,2,38.08,Cameron Parker,966-455-2354,Illinois,Bonnie,Jefferson,Maurice Parkway,6529,2024-05-08 05:34:30
PR0005556,C04750,P0247346,1,19.04,Mr. Joseph Williams,829-539-5526,South Carolina,Due West,Abbeville,Adams Walk,882,2024-05-10 07:36:50
PR0003489,C05185,P0247361,1,19.04,Joshua Miller,810-309-6256,Virginia,Kents Store,Fluvanna,Jamie Expressway,119,2024-04-30 21:48:17
PR0000403,C05475,P0247364,2,38.08,Melissa Rojas,396-669-8545,New Hampshire,Marlborough,Cheshire,Timothy Inlet,6930,2024-04-23 09:51:36
PR0006817,C05783,P0247367,2,38.08,Regina Morgan,432-877-4998,Tennessee,Germantown,Shelby,Reese Ferry,48983,2024-04-21 20:44:48
PR0004288,C03158,P0247390,1,19.04,Carol Taylor,326-872-9372,Ohio,Somerdale,Tuscarawas,Tony Islands,78312,2024-04-29 20:25:42
PR0006412,C04906,P0247459,3,35.58,Christopher Morris,525-319-2849,North Carolina,Coats,Harnett,Villanueva Unions,53104,2024-04-20 16:50:03
PR0006215,C02590,P0247475,1,11.86,Eric Patrick,793-581-9814,Minnesota,Cottonwood,Lyon,Robert Square,6174,2024-05-09 14:28:51
PR0000709,C01195,P0247493,2,23.72,Ryan Powell,850-883-6175,California,Rio Dell,Humboldt,Antonio Extensions,69039,2024-04-26 18:58:12
PR0004854,C03675,P0247538,2,14.34,John Johnson,726-962-6857,Utah,Farmington,Davis,Gray Loaf,9171,2024-05-13 20:20:56
PR0002468,C03717,P0247568,3,10.74,Nicholas Fuller,867-311-6263,California,Guatay,San Diego,Anderson Knoll,527,2024-04-19 10:28:00
PR0002698,C00896,P0247602,1,4.18,Edward Burgess,454-724-6902,Ohio,Sidney,Shelby,Paula Viaduct,456,2024-05-11 22:07:55
PR0003063,C00415,P0247609,2,19.14,Jon Simpson,547-327-7557,Missouri,El Dorado Springs,Cedar,Dwayne Isle,991,2024-04-28 12:30:58
PR0004041,C03478,P0247620,3,35.88,Matthew Bartlett,870-218-3757,West Virginia,Exchange,Braxton,Campbell Ridges,7379,2024-04-18 10:00:19
PR0007354,C06320,P0247652,1,14.36,Brian Spencer,784-560-6223,North Carolina,Poplar Branch,Currituck,Benson Centers,6380,2024-04-25 22:17:52
PR0007731,C01358,P0247670,1,55.03,Alexandra Castaneda,651-811-5190,Missouri,Prairie Home,Cooper,Johnathan Overpass,72234,2024-05-08 22:20:12
PR0003633,C00358,P0247755,2,16.74,Alex Rice,488-449-1064,Louisiana,Turkey Creek,Evangeline,Tucker Camp,6461,2024-05-03 16:34:21
PR0005164,C04302,P0247761,5,35.65,Penny Bowman,781-362-3207,Kansas,Brownell,Ness,Mays Shore,187,2024-05-11 13:12:01
PR0005229,C04434,P0247884,1,35.93,Brian Hardy,264-213-8977,California,Petrolia,Humboldt,Taylor Neck,4284,2024-05-15 06:02:46
PR0002438,C04849,P0247902,2,23.92,Kelly Johnson,839-272-1574,Maryland,North Beach,Calvert,James Extension,362,2024-04-21 00:08:03
PR0006612,C04256,P0247909,2,5.24,Natalie Holder,587-605-1798,California,Acampo,San Joaquin,Michael Light,88282,2024-05-11 11:44:13
PR0001316,C00676,P0247956,1,21.54,Chelsea Gill,816-950-7888,Mississippi,Meadville,Franklin,Richard Lakes,28231,2024-04-22 19:03:12
PR0007563,C01928,P0247970,1,17.96,Roy Castillo,435-500-4044,Virginia,Ararat,Patrick,Chase Union,922,2024-04-30 23:28:10
PR0007498,C00491,P0248121,2,21.56,Brett Swanson,966-683-8133,Virginia,Sandston,Henrico,Murphy Pass,683,2024-05-14 19:48:20
PR0007830,C05482,P0248305,1,4.19,Nicholas Swanson,519-919-4823,Iowa,Steamboat Rock,Hardin,James Crest,5142,2024-05-11 01:03:50
PR0003443,C04554,P0248344,2,71.84,Hannah Martin,605-683-8220,Idaho,Bovill,Latah,Combs Estate,7682,2024-04-22 04:27:51
PR0007956,C06432,P0248399,2,14.38,Nathan Carrillo,254-383-5590,Nebraska,Utica,Seward,Natalie Overpass,7220,2024-04-18 15:54:51
PR0004040,C01736,P0248426,1,10.77,Richard Miller,468-299-6472,Indiana,Culver,Marshall,Timothy Greens,6697,2024-05-15 11:06:56
PR0006649,C06128,P0248429,1,2.99,Victor Williams,728-271-6309,North Carolina,Harrellsville,Hertford,Barrera Squares,53847,2024-04-17 01:22:42
PR0000032,C05073,P0248456,3,25.11,Todd Robinson,848-612-1116,New Jersey,Parlin,Middlesex,Kirsten Union,71513,2024-04-15 03:35:02
PR0003663,C02632,P0248476,1,15.56,James Carpenter,480-449-7524,Colorado,Log Lane Village,Morgan,Deanna Shoals,705,2024-05-04 13:35:27
PR0005446,C02629,P0248512,1,3.19,Ricardo Bennett,443-494-2732,Arizona,Cameron,Coconino,Brown Shoal,810,2024-05-13 22:15:45
PR0002168,C01168,P0248593,1,7.17,Janice Wilson,451-918-3709,Tennessee,Johnson City,Washington,Lucas Plaza,1706,2024-04-28 01:18:08
PR0006080,C01615,P0248664,1,1.8,Amy Gutierrez,675-538-7550,Ohio,Lagrange,Lorain,Tara Plains,83193,2024-04-18 23:17:53
PR0005173,C05454,P0248702,2,47.88,Emily Davis,503-986-8626,Montana,Canyon Creek,Lewis And Clark,April Branch,1958,2024-05-12 20:18:09
PR0005472,C00632,P0248706,3,71.82,Leslie Jackson,711-733-6551,New York,Saranac Lake,Franklin,Santiago Highway,208,2024-04-27 05:32:50
PR0005659,C00038,P0248712,1,5.98,Mr. Robert Acevedo MD,598-650-3264,Arkansas,Romance,White,Zachary Passage,98322,2024-04-28 08:39:54
PR0002452,C03721,P0248753,2,76.64,Lisa Tanner,713-832-4865,Pennsylvania,Burnt Cabins,Fulton,Courtney Lock,84648,2024-04-20 09:31:15
PR0007275,C02318,P0248831,1,71.86,Joshua Blair,388-820-6954,Vermont,Greensboro Bend,Orleans,David Station,2714,2024-05-11 19:16:46
PR0000265,C00065,P0248987,3,8.94,Mark Perez,667-494-8945,North Dakota,Bismarck,Burleigh,Williams Meadow,3983,2024-05-06 21:06:14
PR0006785,C05597,P0248991,5,56.85,Heather Santiago,334-945-9934,Missouri,Hawk Point,Lincoln,Brown Mall,1163,2024-05-14 13:55:33
PR0005246,C00106,P0249020,1,14.36,Kathryn Flynn,687-518-1488,Michigan,White Lake,Oakland,Wood Mountains,6698,2024-05-13 08:28:41
PR0004965,C00240,P0249226,1,26.34,Theresa Woods,559-384-9590,Indiana,Stockwell,Tippecanoe,Scott Viaduct,610,2024-04-30 01:52:51
PR0008366,C03399,P0249287,1,293.41,John Henderson,711-561-9519,Michigan,Schoolcraft,Kalamazoo,Kimberly Estate,851,2024-05-01 08:54:50
PR0003139,C02299,P0249290,1,5.98,Shannon Walters,415-652-3039,Louisiana,Mansfield,De Soto,Benjamin Summit,68296,2024-04-30 20:31:57
PR0000240,C04872,P0249291,1,21.54,Brandon Fleming,957-694-4494,Pennsylvania,Enola,Cumberland,Garcia Glens,44646,2024-04-18 02:53:10
PR0005658,C05257,P0249327,2,11.96,Cristian Mendoza,349-848-5779,Virginia,Dublin,Pulaski,Wilson Overpass,725,2024-05-12 09:28:17
PR0005782,C04951,P0249334,2,95.78,Katie Jenkins,520-236-8183,Iowa,Truesdale,Buena Vista,Kelly Shoal,225,2024-04-29 17:53:54
PR0004956,C00956,P0249359,1,15.56,Michael Ramirez,808-224-4100,Texas,Ottine,Gonzales,Laurie Summit,686,2024-05-07 04:38:08
PR0008445,C02361,P0249418,1,11.98,Andrew Chavez,454-434-2159,Arizona,Polacca,Navajo,Brian Station,51045,2024-04-15 00:09:05
PR0004482,C00133,P0249435,3,502.95,Daniel Francis,804-998-3509,Vermont,Colchester,Chittenden,Choi Divide,5088,2024-04-27 01:44:11
PR0003796,C03353,P0249442,1,8.37,Madison Rogers,901-662-8776,Arkansas,Lamar,Johnson,Brian Canyon,24044,2024-05-09 20:11:09
PR0000704,C01881,P0249480,1,5.74,Steven Cruz,357-864-1118,Alabama,Waterloo,Lauderdale,Weber Crest,7209,2024-04-27 13:51:37
PR0005127,C06023,P0249488,1,389.22,Donald Hobbs,735-240-5444,Iowa,Thor,Humboldt,Garcia Haven,14477,2024-05-07 20:55:32
PR0005571,C03826,P0249497,5,15.25,Jonathan Morris,344-309-4978,Kansas,Elk Falls,Elk,Herrera Branch,786,2024-05-09 20:57:13
PR0001745,C01987,P0249613,2,7.16,Evelyn Martinez,962-358-2281,Texas,Woodville,Tyler,Watson Grove,808,2024-04-28 23:41:41
PR0001765,C02387,P0249643,2,31.5,John Simmons,812-670-5985,Minnesota,Oklee,Red Lake,Margaret Crescent,16453,2024-04-18 08:10:28
PR0005666,C03313,P0249704,2,67.04,Juan Galvan,654-260-5878,Pennsylvania,New Kensington,Westmoreland,Schneider Fort,100,2024-04-25 00:55:53
PR0003457,C03744,P0249750,5,35.85,Kathy Shaw,917-252-5725,Texas,Irene,Hill,Andrew Underpass,7904,2024-04-23 21:35:00
PR0005914,C04396,P0249877,1,11.96,Robert Jordan,911-755-5127,Utah,Huntsville,Weber,Martinez Fall,4508,2024-05-08 02:54:57
PR0001093,C04570,P0249894,1,2.98,Marcus Patrick,696-909-5875,New York,Gallupville,Schoharie,Moore Forest,602,2024-04-23 03:19:25
PR0003006,C05386,P0249933,2,5.96,Natalie Jones,324-810-6781,Pennsylvania,Daisytown,Washington,Rice Mission,754,2024-04-30 13:06:40
PR0005397,C00056,P0249950,2,45.48,Julie Thompson,281-433-2184,New York,Bloomville,Delaware,Samantha Ridge,4001,2024-05-11 08:22:30
PR0007794,C00698,P0249984,1,35.92,April Bean,838-690-4526,Illinois,Chillicothe,Peoria,Charles Mount,1421,2024-04-15 03:02:27
PR0005781,C03460,P0250081,1,65.87,Tina Ward,409-900-6605,South Carolina,Mc Coll,Marlboro,Sloan Track,23400,2024-04-25 02:25:17
PR0003275,C05337,P0250107,2,958.06,Katie Suarez,841-677-3800,Maryland,Brandywine,Prince Georges,Benitez Road,1646,2024-05-14 23:37:54
PR0003057,C02487,P0250139,2,11.96,Dawn Barton,608-498-3425,New York,North Hudson,Essex,Berry Spur,98162,2024-04-27 11:08:48
PR0002854,C06341,P0250282,1,10.77,Megan Alvarado,311-242-9123,Tennessee,Deer Lodge,Morgan,Wang Lodge,9621,2024-04-24 11:43:22
PR0008109,C04982,P0250295,1,23.94,Dylan Thomas,694-397-6488,Missouri,Corder,Lafayette,Thompson Springs,4963,2024-05-07 09:11:11
PR0005523,C00265,P0250319,3,17.94,Amy Gonzalez,557-981-1706,Kentucky,Ravenna,Estill,Hernandez Drive,466,2024-04-26 21:09:45
PR0006815,C05455,P0250376,3,71.49,Amy Garcia,347-850-1348,Minnesota,Truman,Martin,Gonzalez Crossing,244,2024-04-29 02:16:49
PR0007137,C05690,P0250422,2,11.92,Jose Andrews,757-253-9665,Kentucky,Gray,Knox,Miranda Land,834,2024-04-19 11:15:37
PR0007202,C00582,P0250433,1,23.94,Kevin Peterson,669-475-7265,Pennsylvania,Duncansville,Blair,Nicholas Ferry,6471,2024-05-15 02:52:00
PR0001131,C02000,P0250450,1,109.76,Christine Montgomery,514-683-9694,Massachusetts,East Weymouth,Norfolk,Munoz Corner,0,2024-04-26 01:12:46
PR0007478,C02697,P0250462,1,64.67,Samantha Torres,677-531-2357,Mississippi,Walnut,Tippah,Jennifer Divide,68687,2024-05-02 01:54:37
PR0002588,C03033,P0250557,2,10.76,William Collins,749-288-2862,Oklahoma,Collinsville,Tulsa,Sims Estate,11529,2024-04-15 05:54:59
PR0008107,C03366,P0250590,1,9.57,Joel Long,732-866-8044,North Carolina,Asheville,Buncombe,Bonilla Branch,3139,2024-05-11 05:15:44
PR0005170,C03115,P0250595,2,19.14,Dr. Michael Evans,218-315-7884,Iowa,Truesdale,Buena Vista,Owens Shoal,846,2024-05-01 14:39:11
PR0007207,C01059,P0250595,1,9.57,Erin Nichols,203-796-2762,Ohio,Blue Creek,Adams,Aguilar Ramp,426,2024-05-09 06:10:31
PR0008248,C04222,P0250623,1,239.4,Jason Neal,526-542-8059,Kansas,Clearview City,Johnson,Amy Plains,53467,2024-05-02 10:57:40
PR0001704,C05273,P0250680,1,29.94,Rose Compton,502-555-4838,Missouri,Wardell,Pemiscot,Sutton Gateway,1137,2024-05-13 02:54:43
PR0005402,C01572,P0250684,1,6.34,Katie Lawson,746-716-4453,Illinois,Huey,Clinton,John Plaza,58814,2024-05-12 10:25:42
PR0000996,C05687,P0250693,2,119.76,Victoria Juarez,476-898-4967,Michigan,Schoolcraft,Kalamazoo,Kennedy Junction,655,2024-05-08 04:00:51
PR0005307,C03627,P0250716,2,47.88,Joanna Cook,341-242-2748,Illinois,Alexander,Morgan,Whitney Trail,4854,2024-05-13 00:07:09
PR0006338,C05718,P0250745,2,8.02,Timothy Webb,932-453-5204,Montana,Martin City,Flathead,Jennifer Wells,109,2024-04-22 08:03:22
PR0002747,C00494,P0250764,3,18.33,Jennifer Dean,718-790-3206,Ohio,Blue Rock,Muskingum,Sara Causeway,5838,2024-04-27 03:37:00
PR0004518,C01251,P0250811,1,14.36,Felicia Aguilar,713-936-5586,Ohio,Hannibal,Monroe,Nicole Vista,892,2024-05-03 04:12:59
PR0005677,C04827,P0250909,1,5.39,Shawna White,762-645-9888,Wisconsin,Sherwood,Calumet,Lewis Crest,6079,2024-04-29 15:48:18
PR0003301,C05129,P0251001,2,47.88,Laura Gomez,874-912-5728,Indiana,Silver Lake,Kosciusko,Jacob Drive,42108,2024-04-27 04:18:50
PR0006462,C05559,P0251030,1,7.17,Meagan Thomas,609-761-1447,Arizona,Morristown,Maricopa,Perkins Orchard,8726,2024-04-19 02:06:22
PR0002896,C01335,P0251061,2,26.32,Michele Smith,339-744-9564,Massachusetts,Petersham,Worcester,Rebecca Junction,4185,2024-04-25 08:41:08
PR0004444,C05168,P0251076,2,38.3,Laura Ford,705-544-2212,Kentucky,Hudson,Breckinridge,Jackson Spurs,68800,2024-04-22 19:27:29
PR0007860,C04810,P0251098,1,11.96,Laura Price,744-277-5198,South Carolina,Dorchester,Dorchester,Michelle Terrace,5046,2024-05-13 19:41:33
PR0006385,C04603,P0251205,2,35.9,Justin Moore,659-877-4072,California,Sun Valley,Los Angeles,Peter Park,695,2024-04-27 15:12:07
PR0002156,C05410,P0251225,5,371.2,Edward Burgess,488-769-9009,Alabama,Goodsprings,Walker,Kimberly Drive,785,2024-04-27 20:01:47
PR0003967,C00486,P0251344,2,35.2,Curtis Miller,898-691-3922,Ohio,Sidney,Shelby,Mark Plains,488,2024-05-14 06:19:17
PR0003025,C04938,P0251376,1,4.79,Raymond Quinn,711-816-6030,Nebraska,Thedford,Thomas,Charles Squares,5089,2024-05-06 10:08:50
PR0000410,C00547,P0251550,1,5.51,Stacy Davies,894-847-4046,Montana,Olive,Powder River,Luis Club,791,2024-05-10 17:00:34
PR0005844,C01819,P0251748,2,53.78,Stephen Carter DDS,311-518-9086,New Hampshire,Sunapee,Sullivan,Cobb Lake,478,2024-05-04 09:22:08
PR0007108,C03058,P0251760,2,35.92,Theodore Eaton,543-597-1064,Ohio,Utica,Licking,Miller Hill,8870,2024-05-03 07:46:57
PR0003675,C04716,P0251777,1,4.19,Austin Baker,334-283-6039,Virginia,Reedville,Northumberland,Sherry Forge,9,2024-04-26 18:04:02
PR0005534,C02474,P0251783,1,25.15,Kayla Parsons,899-493-7021,Oregon,Lostine,Wallowa,Lisa Square,17816,2024-04-28 23:06:44
PR0000820,C05401,P0251786,1,3.58,William Henderson,467-944-8063,New Jersey,Readington,Hunterdon,Barbara Divide,77,2024-04-23 00:43:31
PR0000071,C02734,P0251829,1,2.17,Charles Foley,277-774-3652,Texas,Poynor,Henderson,Cameron Expressway,72055,2024-04-25 08:26:06
PR0006928,C03024,P0251835,1,8.38,Joseph Newman,534-394-3361,Pennsylvania,Washington Crossing,Bucks,Rivera Trail,949,2024-04-19 09:21:05
PR0005188,C03522,P0251877,1,23.94,Stephanie Knight,988-669-9753,Texas,Euless,Tarrant,Paula Square,44717,2024-05-08 23:56:32
PR0003724,C01404,P0252051,1,35.93,Candice Woods,332-766-6643,New Hampshire,Woodstock,Grafton,Shelton Junction,528,2024-05-13 03:42:17
PR0008460,C01534,P0252091,1,31.13,Melissa Lewis,525-630-1426,South Carolina,Due West,Abbeville,Matthew Parks,9798,2024-05-06 00:21:49
PR0001189,C03928,P0252099,2,13.3,Angela Lopez,608-247-5019,Arizona,Avondale,Maricopa,Terry Locks,8031,2024-05-11 14:56:56
PR0006994,C06322,P0252110,1,17.16,Alan Rivera,214-735-9848,West Virginia,Capon Bridge,Hampshire,Jason Wells,30334,2024-04-29 14:39:42
PR0001977,C04200,P0252144,5,148.75,Jerry Walker,587-953-7110,North Carolina,Engelhard,Hyde,Meadows Brook,586,2024-05-09 23:18:24
PR0005196,C01849,P0252230,1,215.57,John Lee,253-528-9812,Florida,Lake Harbor,Palm Beach,Allen Grove,359,2024-04-18 22:38:30
PR0006720,C06016,P0252238,1,47.89,Austin Walker,494-360-2097,Missouri,Prairie Home,Cooper,Elizabeth Grove,139,2024-05-05 18:44:44
PR0002164,C02742,P0252268,1,79.03,Steven Miller,653-898-9059,Colorado,Oak Creek,Routt,Jesse Square,31665,2024-04-18 21:30:38
PR0004858,C01339,P0252380,2,21.78,Gary Rojas,364-766-6927,New York,Quaker Street,Schenectady,Gordon Highway,40138,2024-04-17 00:07:45
PR0001019,C01386,P0252463,1,47.89,Devin Berger,755-430-3647,Iowa,Oran,Fayette,Clark Dam,1231,2024-05-01 18:50:23
PR0007872,C00444,P0252572,1,45.38,Kathleen Burton,726-597-3325,Oregon,Gold Beach,Curry,Foster Avenue,7023,2024-04-21 15:43:45
PR0008056,C00247,P0252572,1,45.38,Jackie Clements,735-725-1092,Georgia,Newborn,Newton,Harris Mountains,5833,2024-04-23 12:08:01
PR0005743,C04082,P0252582,2,84.1,Taylor Taylor,237-693-4113,Iowa,Mc Causland,Scott,Jessica Knolls,30745,2024-05-08 10:07:55
PR0002575,C00525,P0252612,1,5.98,Mary Knight,603-283-9232,Ohio,Hannibal,Monroe,Cameron Crossroad,124,2024-04-25 20:28:59
PR0004305,C02894,P0252700,1,44.06,Lisa Gardner,483-624-4438,New York,Babylon,Suffolk,Joseph Course,12558,2024-04-17 11:57:30
PR0001757,C06344,P0252711,2,58.8,Steven Williams,351-304-8409,Iowa,Truesdale,Buena Vista,Brown Meadow,2997,2024-04-27 11:44:47
PR0005467,C04380,P0252767,1,26.32,Jessica Ryan,223-536-4545,Pennsylvania,Six Mile Run,Bedford,Taylor Springs,7359,2024-04-17 11:40:18
PR0000620,C03703,P0252821,3,35.88,Dorothy Boyd,801-243-3582,Illinois,Batchtown,Calhoun,Thomas Crossing,69815,2024-05-03 09:20:19
PR0001512,C02551,P0252882,3,53.85,Mr. Jerry Robinson,380-363-4983,Massachusetts,Turners Falls,Franklin,Black Causeway,630,2024-05-15 06:35:11
PR0001674,C01755,P0253002,2,28.72,Joseph Ingram,611-579-7318,Oklahoma,Ninnekah,Grady,Bennett Village,4653,2024-05-15 13:00:10
PR0006685,C04084,P0253134,2,14.34,Scott Young MD,837-236-4047,Washington,Deer Harbor,San Juan,Buchanan Drive,946,2024-04-17 19:48:38
PR0007280,C00455,P0253160,2,28.72,Debra Larson,650-514-6441,Indiana,Culver,Marshall,Wilkinson Rapid,49860,2024-05-15 03:37:44
PR0005555,C04839,P0253184,1,11.37,Shawn Stevens,976-673-9663,Texas,College Station,Brazos,Hatfield Plaza,9868,2024-05-13 22:56:11
PR0005603,C06273,P0253202,5,35.85,David Baker,480-557-3696,Maine,South Windham,Cumberland,James Gateway,521,2024-04-24 15:17:43
PR0004918,C01378,P0253342,1,13.16,Carmen Baldwin,853-752-3837,Wisconsin,Stratford,Marathon,Theresa Union,720,2024-04-24 03:57:40
PR0004692,C02834,P0253362,5,305.35,Robert Foster,751-353-7913,Colorado,Oak Creek,Routt,Shawn Locks,927,2024-04-20 11:39:11
PR0001768,C02854,P0253389,3,107.76,Destiny Simmons,332-262-2723,Kentucky,Custer,Breckinridge,Scott Tunnel,40665,2024-05-14 12:36:19
PR0008481,C06401,P0253416,2,33.5,Michael Hunter,823-815-7588,Iowa,Varina,Pocahontas,Smith Parks,658,2024-04-16 08:22:02
PR0001007,C00500,P0253429,1,3.29,James Hansen,325-291-9733,Illinois,Mount Auburn,Christian,Dorsey Shore,2332,2024-05-08 02:38:58
PR0008135,C04886,P0253501,1,27.53,John Gonzales,552-581-3777,Arkansas,Gillham,Sevier,Manuel Streets,1166,2024-04-27 12:45:12
PR0005427,C03214,P0253670,3,35.88,Jason Stevenson,564-796-7536,New Mexico,Tijeras,Bernalillo,Santiago Meadows,24983,2024-04-19 05:38:40
PR0004404,C02792,P0253697,1,31.13,Don Martin,250-448-4971,Mississippi,Walnut,Tippah,Turner Dale,4392,2024-04-20 18:17:39
PR0005961,C06151,P0253767,1,21.56,Joy Brown,759-944-6763,Ohio,South Charleston,Clark,Patrick Radial,3381,2024-04-28 02:54:10
PR0008375,C01666,P0253792,1,11.96,Matthew Scott,312-997-1036,Indiana,Bentonville,Fayette,Liu Fields,3043,2024-04-25 11:08:57
PR0007756,C00829,P0253794,1,14.97,Dr. Thomas Harrison,977-336-3422,Kentucky,Royalton,Magoffin,Williams Ports,67618,2024-05-02 03:35:24
PR0003678,C00127,P0253823,1,16.75,Tyler Sullivan,529-841-8258,South Carolina,Kinards,Newberry,White River,3506,2024-04-30 17:32:56
PR0002899,C01932,P0253853,2,40.7,Rhonda Gutierrez,318-263-8534,New York,Little York,Cortland,Williams Islands,8562,2024-05-13 19:26:57
PR0001944,C03022,P0253871,2,27.52,Sara Harris,514-857-5858,West Virginia,French Creek,Upshur,Garcia Isle,427,2024-05-15 07:24:55
PR0000026,C04430,P0253875,2,57.46,Daniel Vega,869-904-8015,South Carolina,Troy,Greenwood,Erin Ferry,27615,2024-04-21 14:41:54
PR0004145,C00033,P0253979,1,23.94,Jennifer Wells,365-477-1495,California,Winterhaven,Imperial,Rangel Lake,4608,2024-04-27 14:36:03
PR0007362,C04072,P0253988,2,16.74,Olivia Lee,995-759-7666,Virginia,Star Tannery,Frederick,Nielsen Street,6027,2024-04-23 16:40:02
PR0000344,C00899,P0254028,2,19.14,Sharon French,679-364-3273,Colorado,Hillrose,Morgan,Xavier Stravenue,7784,2024-04-24 04:38:26
PR0004776,C04200,P0254091,3,38.04,Justin Newman,766-630-5363,Utah,Brian Head,Iron,Trujillo Mill,306,2024-05-12 14:47:31
PR0006360,C01685,P0254142,1,7.13,Ronnie Anderson,320-725-8337,Montana,Ramsay,Silver Bow,Leslie Burgs,557,2024-05-14 23:23:06
PR0004331,C03652,P0254155,3,35.88,Shannon Ray,239-640-6144,Ohio,Uniopolis,Auglaize,Hendrix Drive,462,2024-04-23 08:48:08
PR0002712,C01976,P0254172,5,59.8,Caleb Grant,834-350-7959,Louisiana,Robert,Tangipahoa,Joseph Stream,98544,2024-05-09 17:59:37
PR0006823,C04345,P0254192,2,35.9,Brad Bell,754-777-6506,New York,Plainview,Nassau,Matthew Walk,5143,2024-05-01 05:46:23
PR0007467,C03136,P0254241,1,11.38,Jessica Washington,569-782-4062,Louisiana,Hosston,Caddo,Anna Mills,1638,2024-04-27 13:33:07
PR0002001,C05008,P0254280,2,19.14,Madison Hatfield,388-852-1518,Oregon,Detroit,Marion,Cheryl Turnpike,394,2024-05-03 23:38:57
PR0004881,C02213,P0254376,1,7.16,Patricia Oliver,224-539-7050,Pennsylvania,Milford Square,Bucks,Chandler Roads,323,2024-05-14 22:39:20
PR0005889,C01921,P0254419,2,9.22,Kelly Donovan,906-373-6058,Arkansas,Elaine,Phillips,Kelly Mills,2969,2024-04-28 06:15:12
PR0004426,C02897,P0254485,5,68.25,Jennifer Patterson,997-711-1306,California,Avenal,Kings,Charles Loaf,774,2024-05-02 13:23:07
PR0007581,C01586,P0254488,1,7.17,Bethany Davis,987-472-2506,South Dakota,Dimock,Hutchinson,Harris Shore,1,2024-04-27 16:09:41
PR0003592,C03509,P0254504,3,35.88,Terry Benson,772-259-5160,New York,Arverne,Queens,Robert Oval,65670,2024-04-28 09:55:27
PR0001296,C00966,P0254513,2,47.88,Daniel Beck,498-250-5589,New York,Marcellus,Onondaga,Kent Plaza,25308,2024-05-04 11:00:13
PR0004491,C02930,P0254560,1,9.57,Jennifer Jenkins,294-805-1290,New York,Thiells,Rockland,Reese View,423,2024-04-23 16:19:34
PR0006580,C01576,P0254602,3,8.61,Paige Meyer,452-258-5005,Texas,Joinerville,Rusk,Wong Heights,35533,2024-04-26 14:58:08
PR0007176,C03002,P0254658,1,8.37,Allison Smith,522-780-8239,New Jersey,Moonachie,Bergen,Joshua Groves,26549,2024-05-01 18:35:58
PR0004927,C04402,P0254670,1,7.17,Keith Jennings,905-258-2877,Florida,Highland City,Polk,Mary Ranch,33020,2024-04-17 16:00:42
PR0007634,C04396,P0254710,1,17.9,Ian Jensen,730-524-8612,California,Silverado,Orange,Anderson Ford,831,2024-05-09 00:52:20
PR0002838,C05634,P0254747,1,4.18,David Mcmahon,621-679-8663,Texas,Irene,Hill,Garcia Circles,40132,2024-04-17 16:20:00
PR0000961,C03105,P0254778,2,21.54,Jacob Shelton,396-524-2979,Missouri,Wolf Island,Mississippi,April Rapids,316,2024-04-23 11:37:20
